index		a[]	+	b[]	=	c[]
64346		725	+	251	=	0
64347		284	+	157	=	0
64348		208	+	749	=	0
64349		935	+	964	=	0
64350		136	+	952	=	0
64351		436	+	92	=	0
64352		379	+	612	=	0
64353		355	+	115	=	0
64354		231	+	765	=	0
64355		77	+	797	=	0
64356		408	+	666	=	0
64357		157	+	575	=	0
64358		962	+	536	=	0
64359		721	+	640	=	0
64360		970	+	981	=	0
64361		4	+	212	=	0
64362		256	+	210	=	0
64363		766	+	907	=	0
64364		943	+	264	=	0
64365		583	+	986	=	0
64366		320	+	894	=	0
64367		55	+	944	=	0
64368		500	+	57	=	0
64369		721	+	451	=	0
64370		905	+	486	=	0
64371		233	+	483	=	0
64372		599	+	788	=	0
64373		908	+	592	=	0
64374		643	+	246	=	0
64375		735	+	752	=	0
64376		500	+	623	=	0
64377		131	+	212	=	0
64378		196	+	990	=	0
64379		871	+	915	=	0
64380		521	+	637	=	0
64381		287	+	263	=	0
64382		556	+	860	=	0
64383		3	+	679	=	0
64384		673	+	931	=	0
64385		747	+	820	=	0
64386		921	+	96	=	0
64387		289	+	928	=	0
64388		612	+	229	=	0
64389		655	+	211	=	0
64390		43	+	838	=	0
64391		211	+	680	=	0
64392		998	+	650	=	0
64393		993	+	184	=	0
64394		209	+	560	=	0
64395		728	+	294	=	0
64396		564	+	28	=	0
64397		295	+	83	=	0
64398		706	+	58	=	0
64399		313	+	2	=	0
64400		514	+	881	=	0
64401		374	+	582	=	0
64402		925	+	308	=	0
64403		69	+	82	=	0
64404		247	+	317	=	0
64405		998	+	290	=	0
64406		626	+	651	=	0
64407		29	+	889	=	0
64408		567	+	566	=	0
64409		36	+	370	=	0
64410		694	+	608	=	0
64411		856	+	603	=	0
64412		512	+	774	=	0
64413		863	+	334	=	0
64414		531	+	487	=	0
64415		408	+	65	=	0
64416		222	+	964	=	0
64417		860	+	161	=	0
64418		70	+	89	=	0
64419		91	+	883	=	0
64420		120	+	323	=	0
64421		618	+	212	=	0
64422		823	+	347	=	0
64423		924	+	985	=	0
64424		505	+	978	=	0
64425		558	+	841	=	0
64426		557	+	149	=	0
64427		703	+	153	=	0
64428		463	+	547	=	0
64429		792	+	200	=	0
64430		135	+	172	=	0
64431		104	+	237	=	0
64432		119	+	412	=	0
64433		772	+	45	=	0
64434		12	+	200	=	0
64435		37	+	482	=	0
64436		503	+	392	=	0
64437		738	+	264	=	0
64438		36	+	310	=	0
64439		96	+	330	=	0
64440		922	+	671	=	0
64441		398	+	572	=	0
64442		436	+	919	=	0
64443		950	+	402	=	0
64444		328	+	194	=	0
64445		497	+	769	=	0
64446		518	+	928	=	0
64447		986	+	100	=	0
64448		411	+	328	=	0
64449		454	+	627	=	0
64450		375	+	424	=	0
64451		746	+	478	=	0
64452		19	+	844	=	0
64453		894	+	264	=	0
64454		935	+	21	=	0
64455		673	+	730	=	0
64456		587	+	604	=	0
64457		173	+	301	=	0
64458		708	+	984	=	0
64459		668	+	93	=	0
64460		442	+	739	=	0
64461		402	+	658	=	0
64462		256	+	828	=	0
64463		725	+	456	=	0
64464		123	+	688	=	0
64465		331	+	57	=	0
64466		286	+	802	=	0
64467		291	+	689	=	0
64468		413	+	102	=	0
64469		935	+	395	=	0
64470		697	+	144	=	0
64471		944	+	979	=	0
64472		620	+	610	=	0
64473		346	+	899	=	0
64474		253	+	893	=	0
64475		89	+	649	=	0
64476		494	+	80	=	0
64477		244	+	313	=	0
64478		356	+	967	=	0
64479		993	+	783	=	0
64480		471	+	182	=	0
64481		138	+	624	=	0
64482		146	+	398	=	0
64483		367	+	610	=	0
64484		317	+	534	=	0
64485		484	+	441	=	0
64486		466	+	206	=	0
64487		428	+	547	=	0
64488		492	+	624	=	0
64489		925	+	534	=	0
64490		455	+	225	=	0
64491		678	+	176	=	0
64492		756	+	751	=	0
64493		302	+	319	=	0
64494		331	+	698	=	0
64495		855	+	83	=	0
64496		486	+	367	=	0
64497		387	+	681	=	0
64498		788	+	67	=	0
64499		366	+	25	=	0
64500		947	+	149	=	0
64501		477	+	714	=	0
64502		889	+	688	=	0
64503		501	+	124	=	0
64504		565	+	63	=	0
64505		694	+	510	=	0
64506		897	+	346	=	0
64507		289	+	761	=	0
64508		155	+	464	=	0
64509		705	+	789	=	0
64510		733	+	701	=	0
64511		70	+	499	=	0
64512		322	+	910	=	0
64513		903	+	178	=	0
64514		81	+	690	=	0
64515		913	+	94	=	0
64516		407	+	59	=	0
64517		698	+	662	=	0
64518		584	+	629	=	0
64519		539	+	613	=	0
64520		317	+	215	=	0
64521		518	+	427	=	0
64522		205	+	880	=	0
64523		709	+	244	=	0
64524		741	+	804	=	0
64525		587	+	737	=	0
64526		778	+	607	=	0
64527		326	+	926	=	0
64528		17	+	184	=	0
64529		357	+	133	=	0
64530		868	+	634	=	0
64531		718	+	729	=	0
64532		384	+	319	=	0
64533		940	+	565	=	0
64534		437	+	326	=	0
64535		543	+	901	=	0
64536		581	+	703	=	0
64537		572	+	485	=	0
64538		201	+	476	=	0
64539		415	+	841	=	0
64540		376	+	994	=	0
64541		398	+	941	=	0
64542		490	+	144	=	0
64543		472	+	478	=	0
64544		732	+	440	=	0
64545		893	+	929	=	0
64546		492	+	828	=	0
64547		496	+	58	=	0
64548		759	+	394	=	0
64549		538	+	999	=	0
64550		73	+	866	=	0
64551		745	+	558	=	0
64552		309	+	400	=	0
64553		809	+	948	=	0
64554		982	+	574	=	0
64555		817	+	56	=	0
64556		581	+	971	=	0
64557		433	+	80	=	0
64558		860	+	993	=	0
64559		51	+	946	=	0
64560		443	+	332	=	0
64561		272	+	245	=	0
64562		32	+	455	=	0
64563		884	+	425	=	0
64564		692	+	851	=	0
64565		445	+	444	=	0
64566		620	+	362	=	0
64567		231	+	599	=	0
64568		573	+	745	=	0
64569		260	+	216	=	0
64570		148	+	869	=	0
64571		250	+	74	=	0
64572		764	+	239	=	0
64573		229	+	362	=	0
64574		849	+	162	=	0
64575		303	+	106	=	0
64576		549	+	388	=	0
64577		565	+	899	=	0
64578		73	+	492	=	0
64579		380	+	86	=	0
64580		999	+	667	=	0
64581		619	+	677	=	0
64582		637	+	414	=	0
64583		859	+	560	=	0
64584		797	+	123	=	0
64585		733	+	218	=	0
64586		730	+	849	=	0
64587		978	+	293	=	0
64588		149	+	245	=	0
64589		169	+	362	=	0
64590		457	+	147	=	0
64591		628	+	414	=	0
64592		572	+	545	=	0
64593		852	+	234	=	0
64594		935	+	402	=	0
64595		15	+	818	=	0
64596		384	+	530	=	0
64597		334	+	768	=	0
64598		262	+	181	=	0
64599		340	+	121	=	0
64600		60	+	557	=	0
64601		884	+	16	=	0
64602		570	+	492	=	0
64603		426	+	794	=	0
64604		384	+	78	=	0
64605		413	+	258	=	0
64606		884	+	2	=	0
64607		587	+	846	=	0
64608		78	+	683	=	0
64609		62	+	962	=	0
64610		906	+	978	=	0
64611		909	+	75	=	0
64612		134	+	927	=	0
64613		406	+	462	=	0
64614		61	+	80	=	0
64615		619	+	482	=	0
64616		795	+	712	=	0
64617		146	+	972	=	0
64618		706	+	563	=	0
64619		249	+	177	=	0
64620		164	+	465	=	0
64621		738	+	521	=	0
64622		602	+	274	=	0
64623		971	+	290	=	0
64624		596	+	249	=	0
64625		129	+	395	=	0
64626		546	+	732	=	0
64627		183	+	530	=	0
64628		195	+	59	=	0
64629		729	+	264	=	0
64630		875	+	318	=	0
64631		30	+	987	=	0
64632		250	+	892	=	0
64633		262	+	812	=	0
64634		451	+	393	=	0
64635		728	+	955	=	0
64636		610	+	311	=	0
64637		390	+	991	=	0
64638		50	+	297	=	0
64639		197	+	850	=	0
64640		702	+	172	=	0
64641		608	+	677	=	0
64642		918	+	199	=	0
64643		580	+	72	=	0
64644		557	+	997	=	0
64645		745	+	580	=	0
64646		280	+	360	=	0
64647		375	+	269	=	0
64648		633	+	808	=	0
64649		752	+	330	=	0
64650		85	+	260	=	0
64651		605	+	854	=	0
64652		194	+	392	=	0
64653		468	+	572	=	0
64654		942	+	432	=	0
64655		143	+	615	=	0
64656		860	+	947	=	0
64657		56	+	480	=	0
64658		520	+	12	=	0
64659		308	+	35	=	0
64660		637	+	757	=	0
64661		438	+	580	=	0
64662		588	+	693	=	0
64663		78	+	102	=	0
64664		432	+	348	=	0
64665		753	+	148	=	0
64666		392	+	772	=	0
64667		786	+	356	=	0
64668		740	+	123	=	0
64669		377	+	768	=	0
64670		188	+	294	=	0
64671		619	+	119	=	0
64672		421	+	551	=	0
64673		347	+	148	=	0
64674		422	+	986	=	0
64675		736	+	741	=	0
64676		970	+	693	=	0
64677		870	+	335	=	0
64678		846	+	830	=	0
64679		330	+	15	=	0
64680		558	+	737	=	0
64681		408	+	260	=	0
64682		891	+	562	=	0
64683		870	+	852	=	0
64684		728	+	96	=	0
64685		303	+	916	=	0
64686		741	+	59	=	0
64687		593	+	579	=	0
64688		555	+	64	=	0
64689		664	+	553	=	0
64690		129	+	498	=	0
64691		927	+	189	=	0
64692		678	+	331	=	0
64693		883	+	444	=	0
64694		376	+	75	=	0
64695		411	+	985	=	0
64696		508	+	679	=	0
64697		405	+	721	=	0
64698		607	+	750	=	0
64699		618	+	717	=	0
64700		685	+	776	=	0
64701		509	+	950	=	0
64702		752	+	625	=	0
64703		496	+	500	=	0
64704		620	+	437	=	0
64705		503	+	167	=	0
64706		880	+	715	=	0
64707		873	+	130	=	0
64708		535	+	607	=	0
64709		629	+	413	=	0
64710		696	+	987	=	0
64711		601	+	202	=	0
64712		666	+	678	=	0
64713		280	+	650	=	0
64714		300	+	247	=	0
64715		253	+	777	=	0
64716		333	+	803	=	0
64717		571	+	871	=	0
64718		647	+	214	=	0
64719		384	+	992	=	0
64720		257	+	334	=	0
64721		905	+	295	=	0
64722		957	+	294	=	0
64723		727	+	230	=	0
64724		134	+	98	=	0
64725		338	+	505	=	0
64726		831	+	382	=	0
64727		37	+	308	=	0
64728		768	+	484	=	0
64729		114	+	537	=	0
64730		466	+	990	=	0
64731		623	+	839	=	0
64732		206	+	688	=	0
64733		74	+	511	=	0
64734		816	+	770	=	0
64735		313	+	993	=	0
64736		66	+	525	=	0
64737		453	+	607	=	0
64738		606	+	451	=	0
64739		336	+	904	=	0
64740		723	+	20	=	0
64741		20	+	120	=	0
64742		845	+	637	=	0
64743		390	+	157	=	0
64744		438	+	188	=	0
64745		763	+	469	=	0
64746		105	+	938	=	0
64747		577	+	159	=	0
64748		497	+	120	=	0
64749		449	+	71	=	0
64750		693	+	334	=	0
64751		963	+	46	=	0
64752		926	+	951	=	0
64753		812	+	73	=	0
64754		44	+	657	=	0
64755		244	+	248	=	0
64756		902	+	996	=	0
64757		994	+	258	=	0
64758		233	+	616	=	0
64759		884	+	823	=	0
64760		651	+	284	=	0
64761		393	+	830	=	0
64762		185	+	76	=	0
64763		818	+	441	=	0
64764		213	+	659	=	0
64765		440	+	45	=	0
64766		372	+	129	=	0
64767		711	+	214	=	0
64768		143	+	663	=	0
64769		188	+	259	=	0
64770		527	+	641	=	0
64771		387	+	110	=	0
64772		159	+	290	=	0
64773		125	+	679	=	0
64774		765	+	510	=	0
64775		47	+	825	=	0
64776		505	+	676	=	0
64777		22	+	836	=	0
64778		945	+	412	=	0
64779		282	+	141	=	0
64780		788	+	40	=	0
64781		32	+	299	=	0
64782		757	+	476	=	0
64783		629	+	779	=	0
64784		139	+	650	=	0
64785		335	+	335	=	0
64786		511	+	154	=	0
64787		166	+	482	=	0
64788		333	+	576	=	0
64789		355	+	815	=	0
64790		175	+	464	=	0
64791		728	+	434	=	0
64792		446	+	678	=	0
64793		673	+	839	=	0
64794		594	+	977	=	0
64795		833	+	859	=	0
64796		236	+	103	=	0
64797		360	+	760	=	0
64798		954	+	183	=	0
64799		947	+	932	=	0
64800		387	+	779	=	0
64801		316	+	763	=	0
64802		723	+	277	=	0
64803		372	+	644	=	0
64804		617	+	699	=	0
64805		175	+	394	=	0
64806		472	+	718	=	0
64807		542	+	836	=	0
64808		811	+	471	=	0
64809		914	+	256	=	0
64810		612	+	59	=	0
64811		728	+	715	=	0
64812		462	+	633	=	0
64813		264	+	723	=	0
64814		873	+	81	=	0
64815		827	+	385	=	0
64816		319	+	88	=	0
64817		276	+	145	=	0
64818		861	+	809	=	0
64819		30	+	788	=	0
64820		91	+	78	=	0
64821		382	+	208	=	0
64822		400	+	463	=	0
64823		730	+	198	=	0
64824		824	+	417	=	0
64825		930	+	797	=	0
64826		447	+	507	=	0
64827		686	+	509	=	0
64828		186	+	286	=	0
64829		969	+	782	=	0
64830		324	+	563	=	0
64831		124	+	762	=	0
64832		414	+	489	=	0
64833		598	+	144	=	0
64834		123	+	575	=	0
64835		786	+	322	=	0
64836		187	+	607	=	0
64837		786	+	186	=	0
64838		670	+	451	=	0
64839		227	+	368	=	0
64840		756	+	748	=	0
64841		912	+	311	=	0
64842		282	+	889	=	0
64843		356	+	25	=	0
64844		320	+	893	=	0
64845		706	+	128	=	0
64846		921	+	972	=	0
64847		623	+	671	=	0
64848		810	+	535	=	0
64849		50	+	488	=	0
64850		982	+	958	=	0
64851		755	+	639	=	0
64852		225	+	286	=	0
64853		578	+	318	=	0
64854		268	+	227	=	0
64855		897	+	482	=	0
64856		305	+	104	=	0
64857		365	+	710	=	0
64858		575	+	868	=	0
64859		776	+	727	=	0
64860		824	+	159	=	0
64861		787	+	553	=	0
64862		17	+	749	=	0
64863		267	+	168	=	0
64864		993	+	490	=	0
64865		409	+	273	=	0
64866		574	+	63	=	0
64867		974	+	809	=	0
64868		644	+	292	=	0
64869		422	+	893	=	0
64870		912	+	823	=	0
64871		68	+	284	=	0
64872		285	+	300	=	0
64873		335	+	507	=	0
64874		980	+	61	=	0
64875		988	+	832	=	0
64876		849	+	427	=	0
64877		68	+	913	=	0
64878		699	+	590	=	0
64879		696	+	61	=	0
64880		572	+	417	=	0
64881		994	+	426	=	0
64882		611	+	90	=	0
64883		413	+	889	=	0
64884		702	+	673	=	0
64885		367	+	872	=	0
64886		523	+	62	=	0
64887		925	+	575	=	0
64888		97	+	488	=	0
64889		720	+	276	=	0
64890		194	+	643	=	0
64891		888	+	234	=	0
64892		828	+	218	=	0
64893		950	+	432	=	0
64894		25	+	910	=	0
64895		478	+	302	=	0
64896		275	+	861	=	0
64897		973	+	941	=	0
64898		4	+	422	=	0
64899		431	+	152	=	0
64900		77	+	116	=	0
64901		700	+	205	=	0
64902		597	+	793	=	0
64903		651	+	297	=	0
64904		29	+	301	=	0
64905		424	+	195	=	0
64906		881	+	815	=	0
64907		834	+	279	=	0
64908		385	+	691	=	0
64909		144	+	630	=	0
64910		321	+	453	=	0
64911		878	+	363	=	0
64912		182	+	469	=	0
64913		522	+	410	=	0
64914		402	+	308	=	0
64915		388	+	780	=	0
64916		802	+	22	=	0
64917		789	+	750	=	0
64918		294	+	888	=	0
64919		823	+	379	=	0
64920		720	+	939	=	0
64921		661	+	39	=	0
64922		673	+	33	=	0
64923		116	+	61	=	0
64924		960	+	415	=	0
64925		443	+	395	=	0
64926		420	+	757	=	0
64927		783	+	165	=	0
64928		492	+	834	=	0
64929		666	+	23	=	0
64930		957	+	947	=	0
64931		269	+	247	=	0
64932		261	+	358	=	0
64933		83	+	426	=	0
64934		45	+	705	=	0
64935		711	+	733	=	0
64936		700	+	313	=	0
64937		961	+	879	=	0
64938		241	+	544	=	0
64939		718	+	126	=	0
64940		881	+	62	=	0
64941		414	+	679	=	0
64942		586	+	307	=	0
64943		81	+	538	=	0
64944		63	+	116	=	0
64945		436	+	37	=	0
64946		93	+	100	=	0
64947		521	+	168	=	0
64948		725	+	805	=	0
64949		37	+	216	=	0
64950		788	+	703	=	0
64951		517	+	184	=	0
64952		615	+	208	=	0
64953		699	+	925	=	0
64954		226	+	621	=	0
64955		782	+	697	=	0
64956		363	+	247	=	0
64957		937	+	34	=	0
64958		891	+	922	=	0
64959		53	+	604	=	0
64960		565	+	722	=	0
64961		480	+	308	=	0
64962		666	+	550	=	0
64963		984	+	142	=	0
64964		819	+	146	=	0
64965		419	+	242	=	0
64966		193	+	288	=	0
64967		601	+	306	=	0
64968		930	+	279	=	0
64969		724	+	912	=	0
64970		5	+	23	=	0
64971		614	+	749	=	0
64972		207	+	995	=	0
64973		436	+	845	=	0
64974		374	+	671	=	0
64975		906	+	625	=	0
64976		559	+	628	=	0
64977		919	+	525	=	0
64978		571	+	338	=	0
64979		962	+	755	=	0
64980		288	+	342	=	0
64981		613	+	919	=	0
64982		901	+	429	=	0
64983		17	+	125	=	0
64984		301	+	127	=	0
64985		731	+	480	=	0
64986		455	+	839	=	0
64987		981	+	940	=	0
64988		333	+	433	=	0
64989		416	+	326	=	0
64990		813	+	421	=	0
64991		776	+	619	=	0
64992		493	+	988	=	0
64993		24	+	438	=	0
64994		674	+	528	=	0
64995		920	+	270	=	0
64996		994	+	225	=	0
64997		708	+	495	=	0
64998		823	+	117	=	0
64999		751	+	111	=	0
65000		431	+	991	=	0
65001		496	+	797	=	0
65002		195	+	644	=	0
65003		580	+	909	=	0
65004		317	+	98	=	0
65005		156	+	294	=	0
65006		718	+	754	=	0
65007		264	+	48	=	0
65008		630	+	127	=	0
65009		540	+	168	=	0
65010		341	+	975	=	0
65011		249	+	935	=	0
65012		153	+	802	=	0
65013		943	+	586	=	0
65014		609	+	369	=	0
65015		483	+	722	=	0
65016		450	+	216	=	0
65017		804	+	630	=	0
65018		344	+	39	=	0
65019		266	+	744	=	0
65020		783	+	701	=	0
65021		16	+	630	=	0
65022		106	+	350	=	0
65023		593	+	594	=	0
65024		660	+	248	=	0
65025		57	+	668	=	0
65026		677	+	560	=	0
65027		806	+	910	=	0
65028		639	+	490	=	0
65029		799	+	104	=	0
65030		641	+	688	=	0
65031		51	+	629	=	0
65032		68	+	626	=	0
65033		517	+	118	=	0
65034		989	+	415	=	0
65035		591	+	517	=	0
65036		547	+	595	=	0
65037		133	+	45	=	0
65038		497	+	610	=	0
65039		219	+	384	=	0
65040		85	+	420	=	0
65041		713	+	952	=	0
65042		290	+	650	=	0
65043		838	+	643	=	0
65044		906	+	40	=	0
65045		835	+	329	=	0
65046		273	+	139	=	0
65047		225	+	416	=	0
65048		118	+	844	=	0
65049		814	+	690	=	0
65050		723	+	421	=	0
65051		267	+	444	=	0
65052		472	+	772	=	0
65053		490	+	386	=	0
65054		378	+	726	=	0
65055		759	+	762	=	0
65056		834	+	662	=	0
65057		956	+	638	=	0
65058		755	+	942	=	0
65059		289	+	494	=	0
65060		532	+	917	=	0
65061		155	+	141	=	0
65062		663	+	809	=	0
65063		700	+	419	=	0
65064		320	+	975	=	0
65065		876	+	379	=	0
65066		642	+	729	=	0
65067		703	+	797	=	0
65068		847	+	95	=	0
65069		847	+	31	=	0
65070		743	+	681	=	0
65071		988	+	287	=	0
65072		883	+	628	=	0
65073		8	+	941	=	0
65074		921	+	83	=	0
65075		495	+	39	=	0
65076		979	+	224	=	0
65077		943	+	948	=	0
65078		404	+	43	=	0
65079		869	+	189	=	0
65080		978	+	994	=	0
65081		273	+	817	=	0
65082		810	+	802	=	0
65083		234	+	992	=	0
65084		312	+	141	=	0
65085		509	+	723	=	0
65086		86	+	180	=	0
65087		378	+	737	=	0
65088		399	+	614	=	0
65089		943	+	141	=	0
65090		837	+	586	=	0
65091		561	+	302	=	0
65092		528	+	938	=	0
65093		392	+	295	=	0
65094		591	+	977	=	0
65095		51	+	960	=	0
65096		284	+	750	=	0
65097		44	+	700	=	0
65098		331	+	361	=	0
65099		125	+	662	=	0
65100		91	+	821	=	0
65101		91	+	269	=	0
65102		104	+	22	=	0
65103		97	+	103	=	0
65104		600	+	557	=	0
65105		608	+	349	=	0
65106		589	+	146	=	0
65107		678	+	59	=	0
65108		650	+	442	=	0
65109		541	+	788	=	0
65110		826	+	234	=	0
65111		726	+	947	=	0
65112		549	+	34	=	0
65113		77	+	557	=	0
65114		740	+	381	=	0
65115		335	+	189	=	0
65116		831	+	224	=	0
65117		289	+	79	=	0
65118		301	+	960	=	0
65119		474	+	289	=	0
65120		124	+	33	=	0
65121		396	+	47	=	0
65122		1	+	789	=	0
65123		503	+	999	=	0
65124		635	+	529	=	0
65125		974	+	636	=	0
65126		211	+	766	=	0
65127		302	+	351	=	0
65128		206	+	743	=	0
65129		573	+	50	=	0
65130		846	+	167	=	0
65131		216	+	870	=	0
65132		998	+	613	=	0
65133		575	+	160	=	0
65134		845	+	74	=	0
65135		996	+	488	=	0
65136		196	+	561	=	0
65137		546	+	10	=	0
65138		99	+	560	=	0
65139		154	+	328	=	0
65140		889	+	631	=	0
65141		820	+	112	=	0
65142		819	+	247	=	0
65143		420	+	746	=	0
65144		39	+	949	=	0
65145		507	+	605	=	0
65146		961	+	510	=	0
65147		816	+	754	=	0
65148		174	+	589	=	0
65149		734	+	584	=	0
65150		479	+	931	=	0
65151		152	+	34	=	0
65152		392	+	766	=	0
65153		306	+	150	=	0
65154		178	+	997	=	0
65155		609	+	400	=	0
65156		709	+	819	=	0
65157		518	+	854	=	0
65158		226	+	139	=	0
65159		575	+	533	=	0
65160		952	+	363	=	0
65161		703	+	548	=	0
65162		597	+	459	=	0
65163		648	+	799	=	0
65164		368	+	463	=	0
65165		861	+	23	=	0
65166		380	+	891	=	0
65167		516	+	16	=	0
65168		712	+	447	=	0
65169		772	+	139	=	0
65170		37	+	428	=	0
65171		844	+	317	=	0
65172		743	+	110	=	0
65173		820	+	800	=	0
65174		744	+	466	=	0
65175		264	+	488	=	0
65176		969	+	105	=	0
65177		226	+	505	=	0
65178		74	+	853	=	0
65179		79	+	487	=	0
65180		636	+	884	=	0
65181		597	+	445	=	0
65182		461	+	339	=	0
65183		434	+	202	=	0
65184		739	+	277	=	0
65185		49	+	322	=	0
65186		445	+	972	=	0
65187		225	+	633	=	0
65188		759	+	87	=	0
65189		255	+	253	=	0
65190		420	+	973	=	0
65191		837	+	372	=	0
65192		233	+	936	=	0
65193		755	+	698	=	0
65194		375	+	94	=	0
65195		245	+	976	=	0
65196		457	+	212	=	0
65197		892	+	723	=	0
65198		439	+	683	=	0
65199		338	+	345	=	0
65200		643	+	104	=	0
65201		88	+	801	=	0
65202		674	+	6	=	0
65203		818	+	882	=	0
65204		644	+	815	=	0
65205		430	+	348	=	0
65206		807	+	195	=	0
65207		648	+	159	=	0
65208		241	+	256	=	0
65209		746	+	185	=	0
65210		294	+	531	=	0
65211		906	+	108	=	0
65212		129	+	142	=	0
65213		13	+	23	=	0
65214		469	+	818	=	0
65215		426	+	411	=	0
65216		14	+	647	=	0
65217		618	+	585	=	0
65218		731	+	162	=	0
65219		847	+	514	=	0
65220		408	+	461	=	0
65221		33	+	287	=	0
65222		962	+	461	=	0
65223		673	+	810	=	0
65224		913	+	641	=	0
65225		968	+	853	=	0
65226		589	+	846	=	0
65227		751	+	10	=	0
65228		834	+	83	=	0
65229		765	+	346	=	0
65230		206	+	737	=	0
65231		524	+	818	=	0
65232		29	+	34	=	0
65233		677	+	210	=	0
65234		130	+	631	=	0
65235		998	+	496	=	0
65236		409	+	834	=	0
65237		225	+	637	=	0
65238		907	+	587	=	0
65239		118	+	198	=	0
65240		449	+	769	=	0
65241		731	+	190	=	0
65242		989	+	207	=	0
65243		164	+	186	=	0
65244		645	+	778	=	0
65245		502	+	525	=	0
65246		809	+	384	=	0
65247		152	+	428	=	0
65248		752	+	571	=	0
65249		619	+	581	=	0
65250		885	+	93	=	0
65251		585	+	476	=	0
65252		896	+	918	=	0
65253		317	+	30	=	0
65254		170	+	180	=	0
65255		817	+	946	=	0
65256		473	+	267	=	0
65257		662	+	748	=	0
65258		261	+	109	=	0
65259		455	+	427	=	0
65260		218	+	684	=	0
65261		655	+	758	=	0
65262		943	+	494	=	0
65263		756	+	91	=	0
65264		598	+	431	=	0
65265		340	+	200	=	0
65266		445	+	789	=	0
65267		919	+	550	=	0
65268		469	+	104	=	0
65269		93	+	930	=	0
65270		17	+	409	=	0
65271		66	+	357	=	0
65272		960	+	629	=	0
65273		926	+	679	=	0
65274		375	+	1	=	0
65275		634	+	671	=	0
65276		865	+	592	=	0
65277		432	+	543	=	0
65278		472	+	363	=	0
65279		482	+	102	=	0
65280		337	+	665	=	0
65281		46	+	101	=	0
65282		66	+	215	=	0
65283		169	+	30	=	0
65284		847	+	889	=	0
65285		721	+	169	=	0
65286		214	+	393	=	0
65287		87	+	489	=	0
65288		776	+	759	=	0
65289		541	+	735	=	0
65290		569	+	891	=	0
65291		100	+	373	=	0
65292		713	+	239	=	0
65293		890	+	510	=	0
65294		532	+	776	=	0
65295		866	+	740	=	0
65296		159	+	30	=	0
65297		259	+	218	=	0
65298		204	+	354	=	0
65299		502	+	980	=	0
65300		640	+	944	=	0
65301		842	+	107	=	0
65302		499	+	581	=	0
65303		34	+	309	=	0
65304		599	+	202	=	0
65305		762	+	732	=	0
65306		820	+	578	=	0
65307		950	+	133	=	0
65308		316	+	233	=	0
65309		324	+	821	=	0
65310		763	+	309	=	0
65311		906	+	199	=	0
65312		537	+	625	=	0
65313		43	+	785	=	0
65314		355	+	287	=	0
65315		478	+	376	=	0
65316		270	+	582	=	0
65317		711	+	240	=	0
65318		646	+	908	=	0
65319		218	+	537	=	0
65320		534	+	910	=	0
65321		694	+	86	=	0
65322		304	+	582	=	0
65323		974	+	840	=	0
65324		272	+	357	=	0
65325		414	+	2	=	0
65326		4	+	25	=	0
65327		764	+	422	=	0
65328		903	+	488	=	0
65329		4	+	97	=	0
65330		446	+	813	=	0
65331		817	+	410	=	0
65332		586	+	290	=	0
65333		129	+	896	=	0
65334		863	+	871	=	0
65335		184	+	341	=	0
65336		37	+	474	=	0
65337		751	+	509	=	0
65338		5	+	520	=	0
65339		127	+	292	=	0
65340		142	+	499	=	0
65341		312	+	183	=	0
65342		904	+	549	=	0
65343		63	+	569	=	0
65344		736	+	531	=	0
65345		832	+	121	=	0
65346		446	+	757	=	0
65347		472	+	26	=	0
65348		788	+	661	=	0
65349		670	+	468	=	0
65350		400	+	454	=	0
65351		331	+	801	=	0
65352		147	+	663	=	0
65353		359	+	618	=	0
65354		107	+	960	=	0
65355		54	+	738	=	0
65356		997	+	492	=	0
65357		555	+	787	=	0
65358		775	+	528	=	0
65359		52	+	480	=	0
65360		174	+	75	=	0
65361		990	+	819	=	0
65362		291	+	503	=	0
65363		18	+	312	=	0
65364		660	+	231	=	0
65365		992	+	714	=	0
65366		704	+	200	=	0
65367		291	+	53	=	0
65368		794	+	581	=	0
65369		22	+	323	=	0
65370		65	+	797	=	0
65371		333	+	178	=	0
65372		871	+	808	=	0
65373		151	+	606	=	0
65374		969	+	867	=	0
65375		441	+	979	=	0
65376		703	+	80	=	0
65377		23	+	286	=	0
65378		421	+	154	=	0
65379		263	+	645	=	0
65380		873	+	639	=	0
65381		63	+	923	=	0
65382		262	+	142	=	0
65383		856	+	377	=	0
65384		792	+	43	=	0
65385		90	+	601	=	0
65386		536	+	416	=	0
65387		931	+	293	=	0
65388		610	+	23	=	0
65389		490	+	264	=	0
65390		574	+	493	=	0
65391		873	+	338	=	0
65392		932	+	449	=	0
65393		18	+	682	=	0
65394		244	+	910	=	0
65395		408	+	311	=	0
65396		756	+	701	=	0
65397		857	+	520	=	0
65398		763	+	335	=	0
65399		747	+	37	=	0
65400		310	+	737	=	0
65401		389	+	565	=	0
65402		216	+	225	=	0
65403		48	+	513	=	0
65404		416	+	423	=	0
65405		974	+	217	=	0
65406		181	+	128	=	0
65407		681	+	277	=	0
65408		821	+	655	=	0
65409		375	+	767	=	0
65410		439	+	924	=	0
65411		348	+	816	=	0
65412		685	+	874	=	0
65413		968	+	759	=	0
65414		935	+	396	=	0
65415		147	+	977	=	0
65416		868	+	760	=	0
65417		127	+	389	=	0
65418		1	+	191	=	0
65419		45	+	184	=	0
65420		679	+	171	=	0
