index		a[]	+	b[]	=	c[]
6069		501	+	591	=	1092
6070		367	+	6	=	373
6071		568	+	392	=	960
6072		150	+	362	=	512
6073		196	+	98	=	294
6074		722	+	934	=	1656
6075		129	+	871	=	1000
6076		807	+	164	=	971
6077		666	+	790	=	1456
6078		639	+	318	=	957
6079		865	+	321	=	1186
6080		269	+	889	=	1158
6081		58	+	879	=	937
6082		282	+	29	=	311
6083		804	+	690	=	1494
6084		608	+	476	=	1084
6085		797	+	763	=	1560
6086		190	+	1	=	191
6087		429	+	229	=	658
6088		947	+	187	=	1134
6089		431	+	503	=	934
6090		406	+	50	=	456
6091		595	+	70	=	665
6092		69	+	322	=	391
6093		639	+	995	=	1634
6094		564	+	174	=	738
6095		640	+	160	=	800
6096		665	+	486	=	1151
6097		667	+	705	=	1372
6098		214	+	939	=	1153
6099		888	+	265	=	1153
6100		278	+	498	=	776
6101		218	+	506	=	724
6102		788	+	904	=	1692
6103		336	+	161	=	497
6104		600	+	621	=	1221
6105		224	+	833	=	1057
6106		659	+	356	=	1015
6107		732	+	999	=	1731
6108		605	+	194	=	799
6109		325	+	174	=	499
6110		533	+	997	=	1530
6111		992	+	756	=	1748
6112		185	+	751	=	936
6113		830	+	724	=	1554
6114		854	+	179	=	1033
6115		472	+	718	=	1190
6116		794	+	847	=	1641
6117		923	+	836	=	1759
6118		72	+	938	=	1010
6119		504	+	662	=	1166
6120		581	+	368	=	949
6121		279	+	24	=	303
6122		865	+	427	=	1292
6123		237	+	530	=	767
6124		991	+	549	=	1540
6125		235	+	376	=	611
6126		56	+	140	=	196
6127		290	+	36	=	326
6128		860	+	477	=	1337
6129		827	+	57	=	884
6130		107	+	836	=	943
6131		948	+	761	=	1709
6132		908	+	762	=	1670
6133		848	+	601	=	1449
6134		692	+	888	=	1580
6135		613	+	418	=	1031
6136		249	+	307	=	556
6137		452	+	612	=	1064
6138		375	+	632	=	1007
6139		733	+	519	=	1252
6140		619	+	98	=	717
6141		266	+	250	=	516
6142		918	+	514	=	1432
6143		756	+	215	=	971
6144		844	+	863	=	1707
6145		251	+	886	=	1137
6146		541	+	22	=	563
6147		402	+	90	=	492
6148		956	+	659	=	1615
6149		777	+	481	=	1258
6150		494	+	257	=	751
6151		272	+	871	=	1143
6152		317	+	494	=	811
6153		304	+	197	=	501
6154		46	+	363	=	409
6155		236	+	270	=	506
6156		536	+	426	=	962
6157		552	+	275	=	827
6158		103	+	288	=	391
6159		849	+	655	=	1504
6160		943	+	750	=	1693
6161		237	+	997	=	1234
6162		532	+	643	=	1175
6163		84	+	385	=	469
6164		161	+	828	=	989
6165		735	+	756	=	1491
6166		904	+	110	=	1014
6167		480	+	604	=	1084
6168		154	+	322	=	476
6169		778	+	747	=	1525
6170		703	+	499	=	1202
6171		227	+	535	=	762
6172		376	+	293	=	669
6173		775	+	762	=	1537
6174		634	+	886	=	1520
6175		414	+	699	=	1113
6176		14	+	921	=	935
6177		465	+	5	=	470
6178		656	+	856	=	1512
6179		705	+	238	=	943
6180		100	+	194	=	294
6181		825	+	2	=	827
6182		8	+	534	=	542
6183		933	+	953	=	1886
6184		942	+	359	=	1301
6185		595	+	526	=	1121
6186		208	+	480	=	688
6187		880	+	282	=	1162
6188		657	+	330	=	987
6189		998	+	625	=	1623
6190		737	+	291	=	1028
6191		765	+	443	=	1208
6192		337	+	497	=	834
6193		928	+	357	=	1285
6194		760	+	616	=	1376
6195		369	+	761	=	1130
6196		469	+	864	=	1333
6197		0	+	467	=	467
6198		934	+	106	=	1040
6199		792	+	702	=	1494
6200		985	+	116	=	1101
6201		250	+	167	=	417
6202		625	+	4	=	629
6203		533	+	695	=	1228
6204		20	+	577	=	597
6205		990	+	71	=	1061
6206		906	+	976	=	1882
6207		605	+	359	=	964
6208		312	+	774	=	1086
6209		697	+	103	=	800
6210		661	+	361	=	1022
6211		877	+	210	=	1087
6212		84	+	580	=	664
6213		450	+	624	=	1074
6214		780	+	730	=	1510
6215		607	+	619	=	1226
6216		13	+	674	=	687
6217		855	+	132	=	987
6218		292	+	556	=	848
6219		914	+	942	=	1856
6220		456	+	484	=	940
6221		902	+	675	=	1577
6222		606	+	972	=	1578
6223		335	+	207	=	542
6224		154	+	455	=	609
6225		852	+	354	=	1206
6226		911	+	859	=	1770
6227		956	+	361	=	1317
6228		881	+	958	=	1839
6229		449	+	615	=	1064
6230		145	+	797	=	942
6231		861	+	384	=	1245
6232		800	+	825	=	1625
6233		762	+	182	=	944
6234		743	+	882	=	1625
6235		750	+	872	=	1622
6236		847	+	368	=	1215
6237		662	+	615	=	1277
6238		805	+	800	=	1605
6239		50	+	659	=	709
6240		504	+	116	=	620
6241		322	+	822	=	1144
6242		102	+	831	=	933
6243		31	+	903	=	934
6244		915	+	559	=	1474
6245		581	+	881	=	1462
6246		132	+	724	=	856
6247		495	+	197	=	692
6248		779	+	231	=	1010
6249		172	+	982	=	1154
6250		556	+	982	=	1538
6251		393	+	547	=	940
6252		655	+	728	=	1383
6253		743	+	362	=	1105
6254		207	+	4	=	211
6255		774	+	371	=	1145
6256		586	+	279	=	865
6257		809	+	819	=	1628
6258		490	+	93	=	583
6259		916	+	274	=	1190
6260		364	+	47	=	411
6261		508	+	463	=	971
6262		46	+	950	=	996
6263		847	+	938	=	1785
6264		734	+	431	=	1165
6265		828	+	954	=	1782
6266		505	+	184	=	689
6267		659	+	480	=	1139
6268		234	+	698	=	932
6269		927	+	756	=	1683
6270		787	+	687	=	1474
6271		155	+	983	=	1138
6272		744	+	565	=	1309
6273		100	+	953	=	1053
6274		674	+	948	=	1622
6275		893	+	363	=	1256
6276		218	+	261	=	479
6277		368	+	231	=	599
6278		463	+	708	=	1171
6279		948	+	935	=	1883
6280		105	+	439	=	544
6281		18	+	428	=	446
6282		407	+	767	=	1174
6283		293	+	704	=	997
6284		822	+	54	=	876
6285		313	+	701	=	1014
6286		722	+	209	=	931
6287		610	+	279	=	889
6288		442	+	9	=	451
6289		984	+	432	=	1416
6290		383	+	957	=	1340
6291		402	+	275	=	677
6292		430	+	450	=	880
6293		449	+	123	=	572
6294		463	+	717	=	1180
6295		526	+	500	=	1026
6296		380	+	72	=	452
6297		343	+	794	=	1137
6298		45	+	107	=	152
6299		662	+	626	=	1288
6300		475	+	981	=	1456
6301		538	+	469	=	1007
6302		692	+	188	=	880
6303		410	+	564	=	974
6304		32	+	49	=	81
6305		871	+	600	=	1471
6306		689	+	471	=	1160
6307		809	+	25	=	834
6308		0	+	965	=	965
6309		277	+	978	=	1255
6310		861	+	26	=	887
6311		702	+	394	=	1096
6312		702	+	625	=	1327
6313		714	+	742	=	1456
6314		173	+	301	=	474
6315		902	+	173	=	1075
6316		675	+	303	=	978
6317		324	+	629	=	953
6318		649	+	29	=	678
6319		59	+	588	=	647
6320		449	+	765	=	1214
6321		176	+	561	=	737
6322		96	+	403	=	499
6323		948	+	916	=	1864
6324		47	+	103	=	150
6325		694	+	627	=	1321
6326		674	+	634	=	1308
6327		291	+	359	=	650
6328		105	+	731	=	836
6329		587	+	863	=	1450
6330		813	+	5	=	818
6331		774	+	723	=	1497
6332		485	+	251	=	736
6333		398	+	347	=	745
6334		745	+	399	=	1144
6335		686	+	785	=	1471
6336		750	+	414	=	1164
6337		395	+	323	=	718
6338		380	+	616	=	996
6339		811	+	166	=	977
6340		348	+	31	=	379
6341		388	+	808	=	1196
6342		959	+	638	=	1597
6343		573	+	53	=	626
6344		203	+	197	=	400
6345		498	+	277	=	775
6346		726	+	362	=	1088
6347		964	+	867	=	1831
6348		88	+	465	=	553
6349		568	+	392	=	960
6350		636	+	751	=	1387
6351		418	+	105	=	523
6352		647	+	356	=	1003
6353		569	+	655	=	1224
6354		516	+	303	=	819
6355		12	+	974	=	986
6356		32	+	326	=	358
6357		53	+	320	=	373
6358		274	+	622	=	896
6359		453	+	650	=	1103
6360		500	+	8	=	508
6361		224	+	703	=	927
6362		408	+	77	=	485
6363		627	+	876	=	1503
6364		21	+	691	=	712
6365		491	+	365	=	856
6366		249	+	336	=	585
6367		7	+	646	=	653
6368		436	+	126	=	562
6369		49	+	227	=	276
6370		522	+	144	=	666
6371		705	+	220	=	925
6372		809	+	740	=	1549
6373		699	+	563	=	1262
6374		611	+	425	=	1036
6375		298	+	240	=	538
6376		86	+	483	=	569
6377		925	+	999	=	1924
6378		627	+	573	=	1200
6379		304	+	776	=	1080
6380		244	+	615	=	859
6381		294	+	696	=	990
6382		713	+	352	=	1065
6383		134	+	254	=	388
6384		532	+	901	=	1433
6385		731	+	777	=	1508
6386		612	+	146	=	758
6387		129	+	767	=	896
6388		279	+	592	=	871
6389		413	+	233	=	646
6390		4	+	680	=	684
6391		404	+	662	=	1066
6392		704	+	655	=	1359
6393		535	+	780	=	1315
6394		582	+	371	=	953
6395		237	+	270	=	507
6396		764	+	565	=	1329
6397		953	+	115	=	1068
6398		660	+	95	=	755
6399		710	+	995	=	1705
6400		705	+	264	=	969
6401		56	+	871	=	927
6402		811	+	501	=	1312
6403		525	+	697	=	1222
6404		700	+	451	=	1151
6405		60	+	162	=	222
6406		451	+	810	=	1261
6407		228	+	435	=	663
6408		681	+	660	=	1341
6409		0	+	30	=	30
6410		515	+	710	=	1225
6411		361	+	278	=	639
6412		247	+	742	=	989
6413		525	+	20	=	545
6414		762	+	118	=	880
6415		39	+	380	=	419
6416		145	+	672	=	817
6417		311	+	143	=	454
6418		807	+	35	=	842
6419		220	+	537	=	757
6420		142	+	452	=	594
6421		582	+	478	=	1060
6422		225	+	496	=	721
6423		689	+	297	=	986
6424		770	+	41	=	811
6425		879	+	101	=	980
6426		400	+	623	=	1023
6427		5	+	472	=	477
6428		707	+	289	=	996
6429		73	+	341	=	414
6430		587	+	461	=	1048
6431		586	+	369	=	955
6432		93	+	524	=	617
6433		560	+	359	=	919
6434		95	+	985	=	1080
6435		846	+	32	=	878
6436		567	+	676	=	1243
6437		702	+	677	=	1379
6438		799	+	674	=	1473
6439		331	+	199	=	530
6440		3	+	751	=	754
6441		276	+	642	=	918
6442		950	+	398	=	1348
6443		728	+	668	=	1396
6444		49	+	456	=	505
6445		973	+	68	=	1041
6446		46	+	723	=	769
6447		278	+	137	=	415
6448		445	+	93	=	538
6449		644	+	585	=	1229
6450		837	+	690	=	1527
6451		587	+	908	=	1495
6452		285	+	842	=	1127
6453		217	+	319	=	536
6454		682	+	71	=	753
6455		930	+	77	=	1007
6456		372	+	149	=	521
6457		72	+	363	=	435
6458		845	+	650	=	1495
6459		946	+	435	=	1381
6460		529	+	664	=	1193
6461		450	+	99	=	549
6462		484	+	529	=	1013
6463		739	+	78	=	817
6464		449	+	523	=	972
6465		18	+	252	=	270
6466		535	+	740	=	1275
6467		164	+	38	=	202
6468		265	+	311	=	576
6469		473	+	797	=	1270
6470		589	+	207	=	796
6471		191	+	779	=	970
6472		148	+	236	=	384
6473		226	+	649	=	875
6474		572	+	180	=	752
6475		843	+	787	=	1630
6476		523	+	211	=	734
6477		735	+	625	=	1360
6478		749	+	758	=	1507
6479		217	+	335	=	552
6480		8	+	669	=	677
6481		914	+	320	=	1234
6482		590	+	751	=	1341
6483		152	+	582	=	734
6484		522	+	82	=	604
6485		125	+	869	=	994
6486		502	+	91	=	593
6487		209	+	905	=	1114
6488		797	+	115	=	912
6489		243	+	877	=	1120
6490		285	+	883	=	1168
6491		460	+	493	=	953
6492		759	+	337	=	1096
6493		372	+	902	=	1274
6494		425	+	315	=	740
6495		425	+	428	=	853
6496		75	+	955	=	1030
6497		341	+	653	=	994
6498		210	+	596	=	806
6499		591	+	845	=	1436
6500		266	+	100	=	366
6501		605	+	592	=	1197
6502		607	+	523	=	1130
6503		777	+	503	=	1280
6504		597	+	371	=	968
6505		169	+	557	=	726
6506		174	+	912	=	1086
6507		300	+	697	=	997
6508		852	+	385	=	1237
6509		217	+	322	=	539
6510		368	+	896	=	1264
6511		2	+	398	=	400
6512		26	+	287	=	313
6513		154	+	411	=	565
6514		570	+	939	=	1509
6515		218	+	417	=	635
6516		287	+	645	=	932
6517		194	+	391	=	585
6518		894	+	558	=	1452
6519		150	+	69	=	219
6520		717	+	923	=	1640
6521		902	+	34	=	936
6522		168	+	442	=	610
6523		795	+	64	=	859
6524		539	+	876	=	1415
6525		439	+	573	=	1012
6526		633	+	452	=	1085
6527		517	+	499	=	1016
6528		589	+	670	=	1259
6529		985	+	354	=	1339
6530		816	+	699	=	1515
6531		624	+	35	=	659
6532		498	+	172	=	670
6533		947	+	752	=	1699
6534		556	+	813	=	1369
6535		208	+	315	=	523
6536		445	+	101	=	546
6537		114	+	485	=	599
6538		931	+	138	=	1069
6539		306	+	240	=	546
6540		140	+	434	=	574
6541		517	+	711	=	1228
6542		550	+	959	=	1509
6543		464	+	668	=	1132
6544		612	+	987	=	1599
6545		546	+	74	=	620
6546		898	+	589	=	1487
6547		937	+	420	=	1357
6548		395	+	314	=	709
6549		232	+	765	=	997
6550		752	+	391	=	1143
6551		295	+	706	=	1001
6552		420	+	174	=	594
6553		251	+	917	=	1168
6554		862	+	992	=	1854
6555		352	+	19	=	371
6556		399	+	162	=	561
6557		708	+	88	=	796
6558		413	+	418	=	831
6559		269	+	57	=	326
6560		527	+	596	=	1123
6561		94	+	763	=	857
6562		433	+	344	=	777
6563		374	+	738	=	1112
6564		898	+	806	=	1704
6565		730	+	349	=	1079
6566		452	+	957	=	1409
6567		684	+	80	=	764
6568		172	+	752	=	924
6569		843	+	169	=	1012
6570		635	+	483	=	1118
6571		917	+	944	=	1861
6572		108	+	732	=	840
6573		579	+	192	=	771
6574		559	+	621	=	1180
6575		52	+	803	=	855
6576		421	+	425	=	846
6577		428	+	141	=	569
6578		77	+	725	=	802
6579		382	+	911	=	1293
6580		278	+	561	=	839
6581		896	+	255	=	1151
6582		54	+	127	=	181
6583		806	+	334	=	1140
6584		347	+	619	=	966
6585		265	+	683	=	948
6586		352	+	883	=	1235
6587		146	+	774	=	920
6588		250	+	762	=	1012
6589		778	+	807	=	1585
6590		756	+	847	=	1603
6591		323	+	720	=	1043
6592		735	+	347	=	1082
6593		660	+	368	=	1028
6594		222	+	979	=	1201
6595		801	+	770	=	1571
6596		393	+	363	=	756
6597		802	+	69	=	871
6598		999	+	380	=	1379
6599		789	+	509	=	1298
6600		410	+	734	=	1144
6601		366	+	962	=	1328
6602		158	+	722	=	880
6603		878	+	951	=	1829
6604		859	+	737	=	1596
6605		961	+	318	=	1279
6606		43	+	937	=	980
6607		60	+	610	=	670
6608		797	+	106	=	903
6609		447	+	829	=	1276
6610		763	+	683	=	1446
6611		704	+	899	=	1603
6612		985	+	939	=	1924
6613		992	+	206	=	1198
6614		927	+	916	=	1843
6615		458	+	627	=	1085
6616		17	+	394	=	411
6617		609	+	878	=	1487
6618		701	+	549	=	1250
6619		345	+	666	=	1011
6620		621	+	555	=	1176
6621		401	+	939	=	1340
6622		965	+	987	=	1952
6623		399	+	719	=	1118
6624		519	+	621	=	1140
6625		524	+	578	=	1102
6626		29	+	133	=	162
6627		554	+	793	=	1347
6628		687	+	121	=	808
6629		395	+	218	=	613
6630		982	+	729	=	1711
6631		28	+	930	=	958
6632		640	+	839	=	1479
6633		234	+	367	=	601
6634		829	+	479	=	1308
6635		475	+	23	=	498
6636		577	+	288	=	865
6637		377	+	488	=	865
6638		35	+	116	=	151
6639		938	+	281	=	1219
6640		700	+	685	=	1385
6641		172	+	200	=	372
6642		925	+	184	=	1109
6643		975	+	470	=	1445
6644		715	+	150	=	865
6645		178	+	417	=	595
6646		580	+	296	=	876
6647		411	+	873	=	1284
6648		870	+	716	=	1586
6649		562	+	197	=	759
6650		893	+	342	=	1235
6651		661	+	878	=	1539
6652		654	+	112	=	766
6653		249	+	75	=	324
6654		35	+	468	=	503
6655		903	+	439	=	1342
6656		494	+	497	=	991
6657		981	+	648	=	1629
6658		552	+	717	=	1269
6659		823	+	857	=	1680
6660		172	+	674	=	846
6661		358	+	483	=	841
6662		104	+	660	=	764
6663		216	+	823	=	1039
6664		188	+	777	=	965
6665		687	+	736	=	1423
6666		287	+	530	=	817
6667		454	+	535	=	989
6668		134	+	378	=	512
6669		386	+	718	=	1104
6670		181	+	212	=	393
6671		750	+	856	=	1606
6672		939	+	666	=	1605
6673		553	+	705	=	1258
6674		985	+	867	=	1852
6675		115	+	98	=	213
6676		284	+	516	=	800
6677		726	+	464	=	1190
6678		907	+	651	=	1558
6679		210	+	438	=	648
6680		195	+	951	=	1146
6681		20	+	184	=	204
6682		65	+	692	=	757
6683		799	+	746	=	1545
6684		647	+	78	=	725
6685		539	+	959	=	1498
6686		267	+	540	=	807
6687		325	+	878	=	1203
6688		428	+	207	=	635
6689		103	+	754	=	857
6690		567	+	795	=	1362
6691		258	+	857	=	1115
6692		857	+	69	=	926
6693		922	+	704	=	1626
6694		381	+	821	=	1202
6695		89	+	517	=	606
6696		73	+	574	=	647
6697		46	+	805	=	851
6698		324	+	268	=	592
6699		103	+	247	=	350
6700		714	+	613	=	1327
6701		700	+	944	=	1644
6702		747	+	899	=	1646
6703		942	+	296	=	1238
6704		473	+	241	=	714
6705		856	+	709	=	1565
6706		913	+	452	=	1365
6707		893	+	175	=	1068
6708		356	+	972	=	1328
6709		826	+	147	=	973
6710		886	+	283	=	1169
6711		477	+	612	=	1089
6712		894	+	853	=	1747
6713		31	+	999	=	1030
6714		896	+	953	=	1849
6715		470	+	222	=	692
6716		975	+	255	=	1230
6717		942	+	416	=	1358
6718		119	+	66	=	185
6719		536	+	654	=	1190
6720		474	+	64	=	538
6721		651	+	385	=	1036
6722		304	+	47	=	351
6723		819	+	610	=	1429
6724		829	+	434	=	1263
6725		935	+	570	=	1505
6726		286	+	405	=	691
6727		231	+	723	=	954
6728		620	+	173	=	793
6729		782	+	694	=	1476
6730		348	+	699	=	1047
6731		164	+	303	=	467
6732		190	+	219	=	409
6733		879	+	951	=	1830
6734		613	+	768	=	1381
6735		812	+	408	=	1220
6736		646	+	147	=	793
6737		800	+	894	=	1694
6738		596	+	43	=	639
6739		764	+	635	=	1399
6740		747	+	839	=	1586
6741		520	+	811	=	1331
6742		644	+	346	=	990
6743		294	+	298	=	592
6744		25	+	789	=	814
6745		955	+	955	=	1910
6746		986	+	788	=	1774
6747		610	+	874	=	1484
6748		702	+	58	=	760
6749		442	+	188	=	630
6750		198	+	294	=	492
6751		560	+	998	=	1558
6752		862	+	298	=	1160
6753		232	+	947	=	1179
6754		77	+	233	=	310
6755		152	+	10	=	162
6756		632	+	746	=	1378
6757		397	+	615	=	1012
6758		834	+	754	=	1588
6759		611	+	537	=	1148
6760		78	+	134	=	212
6761		215	+	140	=	355
6762		152	+	217	=	369
6763		695	+	232	=	927
6764		513	+	267	=	780
6765		868	+	137	=	1005
6766		577	+	723	=	1300
6767		807	+	848	=	1655
6768		114	+	271	=	385
6769		418	+	90	=	508
6770		307	+	129	=	436
6771		32	+	872	=	904
6772		658	+	587	=	1245
6773		695	+	487	=	1182
6774		158	+	607	=	765
6775		285	+	784	=	1069
6776		27	+	744	=	771
6777		841	+	979	=	1820
6778		855	+	317	=	1172
6779		467	+	655	=	1122
6780		973	+	751	=	1724
6781		943	+	869	=	1812
6782		960	+	625	=	1585
6783		734	+	294	=	1028
6784		746	+	223	=	969
6785		606	+	698	=	1304
6786		813	+	802	=	1615
6787		451	+	875	=	1326
6788		354	+	667	=	1021
6789		389	+	65	=	454
6790		961	+	598	=	1559
6791		348	+	904	=	1252
6792		544	+	866	=	1410
6793		585	+	262	=	847
6794		143	+	598	=	741
6795		903	+	641	=	1544
6796		787	+	286	=	1073
6797		994	+	288	=	1282
6798		521	+	589	=	1110
6799		991	+	193	=	1184
6800		990	+	189	=	1179
6801		892	+	515	=	1407
6802		165	+	581	=	746
6803		81	+	589	=	670
6804		136	+	2	=	138
6805		927	+	287	=	1214
6806		786	+	218	=	1004
6807		992	+	207	=	1199
6808		653	+	85	=	738
6809		584	+	615	=	1199
6810		799	+	204	=	1003
6811		674	+	132	=	806
6812		547	+	519	=	1066
6813		430	+	899	=	1329
6814		709	+	537	=	1246
6815		849	+	543	=	1392
6816		662	+	71	=	733
6817		149	+	814	=	963
6818		361	+	49	=	410
6819		595	+	100	=	695
6820		4	+	712	=	716
6821		142	+	224	=	366
6822		219	+	513	=	732
6823		642	+	454	=	1096
6824		265	+	696	=	961
6825		213	+	29	=	242
6826		113	+	232	=	345
6827		612	+	290	=	902
6828		197	+	578	=	775
6829		201	+	804	=	1005
6830		708	+	573	=	1281
6831		44	+	865	=	909
6832		465	+	253	=	718
6833		792	+	233	=	1025
6834		674	+	351	=	1025
6835		752	+	410	=	1162
6836		614	+	555	=	1169
6837		105	+	475	=	580
6838		274	+	483	=	757
6839		577	+	854	=	1431
6840		110	+	564	=	674
6841		696	+	559	=	1255
6842		571	+	802	=	1373
6843		14	+	258	=	272
6844		336	+	160	=	496
6845		806	+	172	=	978
6846		438	+	896	=	1334
6847		241	+	360	=	601
6848		224	+	920	=	1144
6849		86	+	781	=	867
6850		111	+	886	=	997
6851		312	+	734	=	1046
6852		205	+	470	=	675
6853		504	+	778	=	1282
6854		544	+	225	=	769
6855		845	+	365	=	1210
6856		338	+	32	=	370
6857		802	+	327	=	1129
6858		702	+	361	=	1063
6859		799	+	91	=	890
6860		613	+	137	=	750
6861		818	+	3	=	821
6862		554	+	963	=	1517
6863		799	+	442	=	1241
6864		115	+	736	=	851
6865		301	+	226	=	527
6866		954	+	79	=	1033
6867		196	+	40	=	236
6868		906	+	799	=	1705
6869		36	+	164	=	200
6870		749	+	555	=	1304
6871		583	+	629	=	1212
6872		917	+	781	=	1698
6873		609	+	820	=	1429
6874		770	+	310	=	1080
6875		119	+	599	=	718
6876		868	+	556	=	1424
6877		823	+	130	=	953
6878		218	+	717	=	935
6879		702	+	977	=	1679
6880		434	+	468	=	902
6881		23	+	241	=	264
6882		681	+	378	=	1059
6883		482	+	207	=	689
6884		197	+	990	=	1187
6885		476	+	33	=	509
6886		721	+	80	=	801
6887		158	+	500	=	658
6888		241	+	434	=	675
6889		208	+	126	=	334
6890		239	+	376	=	615
6891		287	+	37	=	324
6892		757	+	570	=	1327
6893		20	+	751	=	771
6894		324	+	199	=	523
6895		935	+	580	=	1515
6896		132	+	61	=	193
6897		452	+	560	=	1012
6898		277	+	486	=	763
6899		717	+	101	=	818
6900		446	+	668	=	1114
6901		376	+	617	=	993
6902		956	+	201	=	1157
6903		634	+	284	=	918
6904		517	+	488	=	1005
6905		68	+	861	=	929
6906		613	+	544	=	1157
6907		773	+	109	=	882
6908		56	+	506	=	562
6909		617	+	132	=	749
6910		505	+	633	=	1138
6911		337	+	778	=	1115
6912		211	+	330	=	541
6913		490	+	985	=	1475
6914		998	+	668	=	1666
6915		834	+	801	=	1635
6916		373	+	633	=	1006
6917		136	+	212	=	348
6918		453	+	805	=	1258
6919		700	+	804	=	1504
6920		840	+	847	=	1687
6921		135	+	545	=	680
6922		595	+	822	=	1417
6923		748	+	503	=	1251
6924		196	+	101	=	297
6925		903	+	367	=	1270
6926		897	+	338	=	1235
6927		516	+	853	=	1369
6928		93	+	500	=	593
6929		195	+	450	=	645
6930		532	+	675	=	1207
6931		467	+	835	=	1302
6932		49	+	20	=	69
6933		165	+	714	=	879
6934		717	+	573	=	1290
6935		43	+	259	=	302
6936		427	+	54	=	481
6937		736	+	458	=	1194
6938		698	+	473	=	1171
6939		841	+	123	=	964
6940		427	+	195	=	622
6941		709	+	386	=	1095
6942		371	+	123	=	494
6943		169	+	764	=	933
6944		555	+	434	=	989
6945		95	+	653	=	748
6946		374	+	820	=	1194
6947		711	+	179	=	890
6948		203	+	910	=	1113
6949		718	+	851	=	1569
6950		524	+	976	=	1500
6951		439	+	371	=	810
6952		614	+	62	=	676
6953		672	+	552	=	1224
6954		330	+	321	=	651
6955		310	+	785	=	1095
6956		651	+	571	=	1222
6957		411	+	483	=	894
6958		305	+	587	=	892
6959		222	+	455	=	677
6960		957	+	173	=	1130
6961		564	+	961	=	1525
6962		454	+	902	=	1356
6963		287	+	330	=	617
6964		147	+	22	=	169
6965		828	+	951	=	1779
6966		314	+	975	=	1289
6967		200	+	307	=	507
6968		89	+	462	=	551
6969		125	+	307	=	432
6970		243	+	679	=	922
6971		106	+	825	=	931
6972		893	+	654	=	1547
6973		465	+	20	=	485
6974		809	+	819	=	1628
6975		534	+	550	=	1084
6976		851	+	629	=	1480
6977		60	+	501	=	561
6978		738	+	746	=	1484
6979		377	+	158	=	535
6980		81	+	949	=	1030
6981		837	+	407	=	1244
6982		103	+	322	=	425
6983		959	+	915	=	1874
6984		659	+	255	=	914
6985		289	+	804	=	1093
6986		852	+	883	=	1735
6987		645	+	492	=	1137
6988		993	+	971	=	1964
6989		104	+	420	=	524
6990		964	+	234	=	1198
6991		886	+	425	=	1311
6992		300	+	121	=	421
6993		278	+	307	=	585
6994		931	+	735	=	1666
6995		559	+	56	=	615
6996		789	+	995	=	1784
6997		403	+	209	=	612
6998		106	+	792	=	898
6999		883	+	331	=	1214
7000		22	+	848	=	870
7001		900	+	953	=	1853
7002		615	+	828	=	1443
7003		968	+	784	=	1752
7004		446	+	763	=	1209
7005		640	+	475	=	1115
7006		122	+	969	=	1091
7007		456	+	136	=	592
7008		97	+	377	=	474
7009		763	+	938	=	1701
7010		937	+	510	=	1447
7011		409	+	864	=	1273
7012		478	+	31	=	509
7013		958	+	183	=	1141
7014		508	+	186	=	694
7015		997	+	299	=	1296
7016		224	+	754	=	978
7017		308	+	500	=	808
7018		186	+	667	=	853
7019		578	+	150	=	728
7020		638	+	141	=	779
7021		695	+	809	=	1504
7022		603	+	487	=	1090
7023		419	+	955	=	1374
7024		82	+	999	=	1081
7025		370	+	322	=	692
7026		467	+	199	=	666
7027		357	+	639	=	996
7028		942	+	642	=	1584
7029		780	+	751	=	1531
7030		302	+	559	=	861
7031		20	+	851	=	871
7032		434	+	428	=	862
7033		339	+	555	=	894
7034		30	+	39	=	69
7035		676	+	719	=	1395
7036		535	+	858	=	1393
7037		903	+	110	=	1013
7038		766	+	205	=	971
7039		575	+	370	=	945
7040		215	+	760	=	975
7041		963	+	219	=	1182
7042		667	+	257	=	924
7043		69	+	883	=	952
7044		555	+	515	=	1070
7045		695	+	635	=	1330
7046		677	+	528	=	1205
7047		136	+	700	=	836
7048		404	+	199	=	603
7049		201	+	528	=	729
7050		507	+	913	=	1420
7051		852	+	137	=	989
7052		226	+	73	=	299
7053		975	+	434	=	1409
7054		404	+	403	=	807
